hour,addtocart_pair_count,abandoned_pair_count,abandonment_rate
2015-07-12 21:00:00,33,20.0,60.60606060606061
2015-07-12 22:00:00,32,28.0,87.5
2015-07-12 23:00:00,23,15.0,65.21739130434783
2015-07-13 00:00:00,18,11.0,61.111111111111114
2015-07-13 01:00:00,29,20.0,68.96551724137932
2015-07-13 02:00:00,21,15.0,71.42857142857143
2015-07-13 03:00:00,24,21.0,87.5
2015-07-13 04:00:00,23,20.0,86.95652173913044
2015-07-13 05:00:00,21,14.0,66.66666666666666
2015-07-13 06:00:00,7,6.0,85.71428571428571
2015-07-13 07:00:00,4,4.0,100.0
2015-07-13 08:00:00,5,3.0,60.0
2015-07-13 09:00:00,5,4.0,80.0
2015-07-13 10:00:00,9,4.0,44.44444444444444
2015-07-13 11:00:00,1,1.0,100.0
2015-07-13 12:00:00,3,2.0,66.66666666666666
2015-07-13 13:00:00,5,5.0,100.0
2015-07-13 14:00:00,10,5.0,50.0
2015-07-13 15:00:00,27,19.0,70.37037037037037
2015-07-13 16:00:00,43,37.0,86.04651162790698
2015-07-13 17:00:00,35,21.0,60.0
2015-07-13 18:00:00,49,27.0,55.10204081632652
2015-07-13 19:00:00,41,24.0,58.536585365853654
2015-07-13 20:00:00,64,37.0,57.8125
2015-07-13 21:00:00,55,39.0,70.9090909090909
2015-07-13 22:00:00,40,31.0,77.5
2015-07-13 23:00:00,38,25.0,65.78947368421053
2015-07-14 00:00:00,48,38.0,79.16666666666666
2015-07-14 01:00:00,29,19.0,65.51724137931035
2015-07-14 02:00:00,22,14.0,63.63636363636363
2015-07-14 03:00:00,27,16.0,59.25925925925925
2015-07-14 04:00:00,27,20.0,74.07407407407408
2015-07-14 05:00:00,13,9.0,69.23076923076923
2015-07-14 06:00:00,9,6.0,66.66666666666666
2015-07-14 07:00:00,5,4.0,80.0
2015-07-14 08:00:00,11,11.0,100.0
2015-07-14 09:00:00,3,3.0,100.0
2015-07-14 10:00:00,2,2.0,100.0
2015-07-14 11:00:00,5,5.0,100.0
2015-07-14 12:00:00,2,2.0,100.0
2015-07-14 13:00:00,2,2.0,100.0
2015-07-14 14:00:00,12,10.0,83.33333333333334
2015-07-14 15:00:00,31,17.0,54.83870967741935
2015-07-14 16:00:00,31,23.0,74.19354838709677
2015-07-14 17:00:00,39,22.0,56.41025641025641
2015-07-14 18:00:00,47,29.0,61.702127659574465
2015-07-14 19:00:00,57,38.0,66.66666666666666
2015-07-14 20:00:00,47,33.0,70.2127659574468
2015-07-14 21:00:00,37,27.0,72.97297297297297
2015-07-14 22:00:00,29,23.0,79.3103448275862
2015-07-14 23:00:00,40,31.0,77.5
2015-07-15 00:00:00,25,19.0,76.0
2015-07-15 01:00:00,32,17.0,53.125
2015-07-15 02:00:00,22,16.0,72.72727272727273
2015-07-15 03:00:00,27,20.0,74.07407407407408
2015-07-15 04:00:00,20,15.0,75.0
2015-07-15 05:00:00,10,7.0,70.0
2015-07-15 06:00:00,15,12.0,80.0
2015-07-15 07:00:00,4,3.0,75.0
2015-07-15 08:00:00,4,3.0,75.0
2015-07-15 09:00:00,3,3.0,100.0
2015-07-15 12:00:00,3,3.0,100.0
2015-07-15 13:00:00,9,8.0,88.88888888888889
2015-07-15 14:00:00,11,5.0,45.45454545454545
2015-07-15 15:00:00,19,11.0,57.89473684210527
2015-07-15 16:00:00,69,32.0,46.3768115942029
2015-07-15 17:00:00,35,26.0,74.28571428571429
2015-07-15 18:00:00,47,34.0,72.3404255319149
2015-07-15 19:00:00,41,26.0,63.41463414634146
2015-07-15 20:00:00,43,39.0,90.69767441860465
2015-07-15 21:00:00,37,27.0,72.97297297297297
2015-07-15 22:00:00,20,13.0,65.0
2015-07-15 23:00:00,21,14.0,66.66666666666666
2015-07-16 00:00:00,12,8.0,66.66666666666666
2015-07-16 01:00:00,27,19.0,70.37037037037037
2015-07-16 02:00:00,31,19.0,61.29032258064516
2015-07-16 03:00:00,17,10.0,58.82352941176471
2015-07-16 04:00:00,24,13.0,54.166666666666664
2015-07-16 05:00:00,18,14.0,77.77777777777779
2015-07-16 06:00:00,11,8.0,72.72727272727273
2015-07-16 07:00:00,4,4.0,100.0
2015-07-16 08:00:00,1,1.0,100.0
2015-07-16 09:00:00,1,0.0,0.0
2015-07-16 10:00:00,2,2.0,100.0
2015-07-16 12:00:00,5,5.0,100.0
2015-07-16 13:00:00,5,4.0,80.0
2015-07-16 14:00:00,11,8.0,72.72727272727273
2015-07-16 15:00:00,25,17.0,68.0
2015-07-16 16:00:00,30,17.0,56.666666666666664
2015-07-16 17:00:00,63,36.0,57.14285714285714
2015-07-16 18:00:00,31,22.0,70.96774193548387
2015-07-16 19:00:00,31,16.0,51.61290322580645
2015-07-16 20:00:00,35,19.0,54.285714285714285
2015-07-16 21:00:00,36,21.0,58.333333333333336
2015-07-16 22:00:00,44,31.0,70.45454545454545
2015-07-16 23:00:00,30,21.0,70.0
2015-07-17 00:00:00,14,8.0,57.14285714285714
2015-07-17 01:00:00,12,7.0,58.333333333333336
2015-07-17 02:00:00,16,6.0,37.5
2015-07-17 03:00:00,18,17.0,94.44444444444444
2015-07-17 04:00:00,9,7.0,77.77777777777779
2015-07-17 05:00:00,21,13.0,61.904761904761905
2015-07-17 06:00:00,22,19.0,86.36363636363636
2015-07-17 07:00:00,8,8.0,100.0
2015-07-17 08:00:00,1,1.0,100.0
2015-07-17 10:00:00,1,1.0,100.0
2015-07-17 11:00:00,5,5.0,100.0
2015-07-17 12:00:00,4,3.0,75.0
2015-07-17 13:00:00,5,5.0,100.0
2015-07-17 14:00:00,19,13.0,68.42105263157895
2015-07-17 15:00:00,15,8.0,53.333333333333336
2015-07-17 16:00:00,24,16.0,66.66666666666666
2015-07-17 17:00:00,21,16.0,76.19047619047619
2015-07-17 18:00:00,20,16.0,80.0
2015-07-17 19:00:00,34,25.0,73.52941176470588
2015-07-17 20:00:00,39,38.0,97.43589743589743
2015-07-17 21:00:00,59,40.0,67.79661016949152
2015-07-17 22:00:00,35,21.0,60.0
2015-07-17 23:00:00,14,11.0,78.57142857142857
2015-07-18 00:00:00,28,21.0,75.0
2015-07-18 01:00:00,20,19.0,95.0
2015-07-18 02:00:00,14,10.0,71.42857142857143
2015-07-18 03:00:00,13,11.0,84.61538461538461
2015-07-18 04:00:00,20,15.0,75.0
2015-07-18 05:00:00,38,33.0,86.8421052631579
2015-07-18 06:00:00,4,2.0,50.0
2015-07-18 07:00:00,9,7.0,77.77777777777779
2015-07-18 08:00:00,1,0.0,0.0
2015-07-18 09:00:00,1,1.0,100.0
2015-07-18 11:00:00,1,1.0,100.0
2015-07-18 13:00:00,11,11.0,100.0
2015-07-18 14:00:00,9,9.0,100.0
2015-07-18 15:00:00,6,6.0,100.0
2015-07-18 16:00:00,19,15.0,78.94736842105263
2015-07-18 17:00:00,26,19.0,73.07692307692307
2015-07-18 18:00:00,21,14.0,66.66666666666666
2015-07-18 19:00:00,48,38.0,79.16666666666666
2015-07-18 20:00:00,21,16.0,76.19047619047619
2015-07-18 21:00:00,24,18.0,75.0
2015-07-18 22:00:00,15,7.0,46.666666666666664
2015-07-18 23:00:00,16,10.0,62.5
2015-07-19 00:00:00,12,9.0,75.0
2015-07-19 01:00:00,14,11.0,78.57142857142857
2015-07-19 02:00:00,13,10.0,76.92307692307693
2015-07-19 03:00:00,8,8.0,100.0
2015-07-19 04:00:00,15,13.0,86.66666666666667
2015-07-19 05:00:00,13,11.0,84.61538461538461
2015-07-19 06:00:00,7,5.0,71.42857142857143
2015-07-19 07:00:00,6,5.0,83.33333333333334
2015-07-19 08:00:00,2,1.0,50.0
2015-07-19 09:00:00,1,1.0,100.0
2015-07-19 10:00:00,1,1.0,100.0
2015-07-19 11:00:00,4,3.0,75.0
2015-07-19 12:00:00,10,9.0,90.0
2015-07-19 13:00:00,1,1.0,100.0
2015-07-19 14:00:00,7,6.0,85.71428571428571
2015-07-19 15:00:00,26,13.0,50.0
2015-07-19 16:00:00,16,11.0,68.75
2015-07-19 17:00:00,15,10.0,66.66666666666666
2015-07-19 18:00:00,37,28.0,75.67567567567568
2015-07-19 19:00:00,25,18.0,72.0
2015-07-19 20:00:00,24,14.0,58.333333333333336
2015-07-19 21:00:00,29,15.0,51.724137931034484
2015-07-19 22:00:00,21,18.0,85.71428571428571
2015-07-19 23:00:00,18,12.0,66.66666666666666
2015-07-20 00:00:00,22,19.0,86.36363636363636
2015-07-20 01:00:00,24,19.0,79.16666666666666
2015-07-20 02:00:00,22,17.0,77.27272727272727
2015-07-20 03:00:00,44,40.0,90.9090909090909
2015-07-20 04:00:00,29,22.0,75.86206896551724
2015-07-20 05:00:00,34,25.0,73.52941176470588
2015-07-20 06:00:00,17,14.0,82.35294117647058
2015-07-20 07:00:00,10,6.0,60.0
2015-07-20 08:00:00,2,1.0,50.0
2015-07-20 09:00:00,1,1.0,100.0
2015-07-20 11:00:00,6,4.0,66.66666666666666
2015-07-20 12:00:00,5,3.0,60.0
2015-07-20 13:00:00,9,9.0,100.0
2015-07-20 14:00:00,23,16.0,69.56521739130434
2015-07-20 15:00:00,31,20.0,64.51612903225806
2015-07-20 16:00:00,39,28.0,71.7948717948718
2015-07-20 17:00:00,51,33.0,64.70588235294117
2015-07-20 18:00:00,52,26.0,50.0
2015-07-20 19:00:00,53,37.0,69.81132075471697
2015-07-20 20:00:00,58,42.0,72.41379310344827
2015-07-20 21:00:00,39,20.0,51.28205128205128
2015-07-20 22:00:00,26,14.0,53.84615384615385
2015-07-20 23:00:00,27,16.0,59.25925925925925
2015-07-21 00:00:00,32,21.0,65.625
2015-07-21 01:00:00,25,19.0,76.0
2015-07-21 02:00:00,25,21.0,84.0
2015-07-21 03:00:00,25,17.0,68.0
2015-07-21 04:00:00,28,24.0,85.71428571428571
2015-07-21 05:00:00,22,12.0,54.54545454545454
2015-07-21 06:00:00,7,7.0,100.0
2015-07-21 07:00:00,5,4.0,80.0
2015-07-21 08:00:00,4,4.0,100.0
2015-07-21 09:00:00,1,0.0,0.0
2015-07-21 10:00:00,3,3.0,100.0
2015-07-21 11:00:00,4,3.0,75.0
2015-07-21 12:00:00,2,2.0,100.0
2015-07-21 13:00:00,11,9.0,81.81818181818183
2015-07-21 14:00:00,16,13.0,81.25
2015-07-21 15:00:00,26,10.0,38.46153846153847
2015-07-21 16:00:00,35,25.0,71.42857142857143
2015-07-21 17:00:00,50,35.0,70.0
2015-07-21 18:00:00,50,26.0,52.0
2015-07-21 19:00:00,62,39.0,62.903225806451616
2015-07-21 20:00:00,49,40.0,81.63265306122449
2015-07-21 21:00:00,35,20.0,57.14285714285714
2015-07-21 22:00:00,36,21.0,58.333333333333336
2015-07-21 23:00:00,41,31.0,75.60975609756098
2015-07-22 00:00:00,33,18.0,54.54545454545454
2015-07-22 01:00:00,55,37.0,67.27272727272727
2015-07-22 02:00:00,37,21.0,56.75675675675676
2015-07-22 03:00:00,23,16.0,69.56521739130434
2015-07-22 04:00:00,24,17.0,70.83333333333334
2015-07-22 05:00:00,22,21.0,95.45454545454545
2015-07-22 06:00:00,10,9.0,90.0
2015-07-22 07:00:00,4,3.0,75.0
2015-07-22 08:00:00,7,6.0,85.71428571428571
2015-07-22 09:00:00,2,1.0,50.0
2015-07-22 10:00:00,1,0.0,0.0
2015-07-22 11:00:00,2,1.0,50.0
2015-07-22 12:00:00,4,3.0,75.0
2015-07-22 13:00:00,13,13.0,100.0
2015-07-22 14:00:00,17,17.0,100.0
2015-07-22 15:00:00,31,13.0,41.935483870967744
2015-07-22 16:00:00,23,12.0,52.17391304347826
2015-07-22 17:00:00,45,28.0,62.22222222222222
2015-07-22 18:00:00,54,34.0,62.96296296296296
2015-07-22 19:00:00,46,29.0,63.04347826086957
2015-07-22 20:00:00,58,45.0,77.58620689655173
2015-07-22 21:00:00,51,28.0,54.90196078431373
2015-07-22 22:00:00,58,34.0,58.620689655172406
2015-07-22 23:00:00,32,17.0,53.125
2015-07-23 00:00:00,32,20.0,62.5
2015-07-23 01:00:00,33,20.0,60.60606060606061
2015-07-23 02:00:00,42,38.0,90.47619047619048
2015-07-23 03:00:00,24,21.0,87.5
2015-07-23 04:00:00,24,19.0,79.16666666666666
2015-07-23 05:00:00,16,7.0,43.75
2015-07-23 06:00:00,14,11.0,78.57142857142857
2015-07-23 07:00:00,10,7.0,70.0
2015-07-23 08:00:00,1,1.0,100.0
2015-07-23 09:00:00,1,1.0,100.0
2015-07-23 11:00:00,4,3.0,75.0
2015-07-23 12:00:00,5,4.0,80.0
2015-07-23 13:00:00,14,12.0,85.71428571428571
2015-07-23 14:00:00,4,3.0,75.0
2015-07-23 15:00:00,22,18.0,81.81818181818183
2015-07-23 16:00:00,36,24.0,66.66666666666666
2015-07-23 17:00:00,47,33.0,70.2127659574468
2015-07-23 18:00:00,45,27.0,60.0
2015-07-23 19:00:00,35,19.0,54.285714285714285
2015-07-23 20:00:00,43,30.0,69.76744186046511
2015-07-23 21:00:00,28,16.0,57.14285714285714
2015-07-23 22:00:00,40,29.0,72.5
2015-07-23 23:00:00,38,27.0,71.05263157894737
2015-07-24 00:00:00,17,13.0,76.47058823529412
2015-07-24 01:00:00,23,16.0,69.56521739130434
2015-07-24 02:00:00,27,22.0,81.48148148148148
2015-07-24 03:00:00,21,19.0,90.47619047619048
2015-07-24 04:00:00,31,29.0,93.54838709677419
2015-07-24 05:00:00,44,40.0,90.9090909090909
2015-07-24 06:00:00,13,13.0,100.0
2015-07-24 07:00:00,15,12.0,80.0
2015-07-24 08:00:00,1,1.0,100.0
2015-07-24 09:00:00,1,1.0,100.0
2015-07-24 10:00:00,3,3.0,100.0
2015-07-24 11:00:00,3,1.0,33.33333333333333
2015-07-24 12:00:00,2,2.0,100.0
2015-07-24 13:00:00,7,6.0,85.71428571428571
2015-07-24 14:00:00,12,9.0,75.0
2015-07-24 15:00:00,22,14.0,63.63636363636363
2015-07-24 16:00:00,27,15.0,55.55555555555556
2015-07-24 17:00:00,41,21.0,51.21951219512195
2015-07-24 18:00:00,24,13.0,54.166666666666664
2015-07-24 19:00:00,38,27.0,71.05263157894737
2015-07-24 20:00:00,26,20.0,76.92307692307693
2015-07-24 21:00:00,55,49.0,89.0909090909091
2015-07-24 22:00:00,20,17.0,85.0
2015-07-24 23:00:00,19,15.0,78.94736842105263
2015-07-25 00:00:00,22,16.0,72.72727272727273
2015-07-25 01:00:00,12,10.0,83.33333333333334
2015-07-25 02:00:00,24,19.0,79.16666666666666
2015-07-25 03:00:00,28,24.0,85.71428571428571
2015-07-25 04:00:00,22,17.0,77.27272727272727
2015-07-25 05:00:00,23,12.0,52.17391304347826
2015-07-25 06:00:00,10,10.0,100.0
2015-07-25 07:00:00,10,6.0,60.0
2015-07-25 08:00:00,6,6.0,100.0
2015-07-25 09:00:00,3,3.0,100.0
2015-07-25 10:00:00,16,15.0,93.75
2015-07-25 11:00:00,2,1.0,50.0
2015-07-25 12:00:00,5,5.0,100.0
2015-07-25 13:00:00,8,6.0,75.0
2015-07-25 14:00:00,9,8.0,88.88888888888889
2015-07-25 15:00:00,26,14.0,53.84615384615385
2015-07-25 16:00:00,23,15.0,65.21739130434783
2015-07-25 17:00:00,15,8.0,53.333333333333336
2015-07-25 18:00:00,17,9.0,52.94117647058824
2015-07-25 19:00:00,11,9.0,81.81818181818183
2015-07-25 20:00:00,32,25.0,78.125
2015-07-25 21:00:00,10,9.0,90.0
2015-07-25 22:00:00,32,23.0,71.875
2015-07-25 23:00:00,20,19.0,95.0
2015-07-26 00:00:00,21,18.0,85.71428571428571
2015-07-26 01:00:00,26,23.0,88.46153846153845
2015-07-26 02:00:00,28,16.0,57.14285714285714
2015-07-26 03:00:00,12,6.0,50.0
2015-07-26 04:00:00,20,11.0,55.00000000000001
2015-07-26 05:00:00,23,15.0,65.21739130434783
2015-07-26 06:00:00,19,16.0,84.21052631578947
2015-07-26 07:00:00,9,6.0,66.66666666666666
2015-07-26 08:00:00,2,1.0,50.0
2015-07-26 09:00:00,1,1.0,100.0
2015-07-26 10:00:00,3,3.0,100.0
2015-07-26 11:00:00,3,3.0,100.0
2015-07-26 12:00:00,5,4.0,80.0
2015-07-26 13:00:00,10,5.0,50.0
2015-07-26 14:00:00,15,10.0,66.66666666666666
2015-07-26 15:00:00,7,7.0,100.0
2015-07-26 16:00:00,31,19.0,61.29032258064516
2015-07-26 17:00:00,25,14.0,56.00000000000001
2015-07-26 18:00:00,26,19.0,73.07692307692307
2015-07-26 19:00:00,20,15.0,75.0
2015-07-26 20:00:00,19,14.0,73.68421052631578
2015-07-26 21:00:00,20,15.0,75.0
2015-07-26 22:00:00,41,29.0,70.73170731707317
2015-07-26 23:00:00,19,17.0,89.47368421052632
2015-07-27 00:00:00,21,9.0,42.857142857142854
2015-07-27 01:00:00,14,11.0,78.57142857142857
2015-07-27 02:00:00,17,13.0,76.47058823529412
2015-07-27 03:00:00,30,21.0,70.0
2015-07-27 04:00:00,24,18.0,75.0
2015-07-27 05:00:00,11,4.0,36.36363636363637
2015-07-27 06:00:00,14,11.0,78.57142857142857
2015-07-27 07:00:00,5,4.0,80.0
2015-07-27 08:00:00,1,0.0,0.0
2015-07-27 09:00:00,3,3.0,100.0
2015-07-27 10:00:00,2,0.0,0.0
2015-07-27 11:00:00,4,3.0,75.0
2015-07-27 12:00:00,4,3.0,75.0
2015-07-27 13:00:00,2,2.0,100.0
2015-07-27 14:00:00,20,14.0,70.0
2015-07-27 15:00:00,40,19.0,47.5
2015-07-27 16:00:00,47,34.0,72.3404255319149
2015-07-27 17:00:00,47,24.0,51.06382978723404
2015-07-27 18:00:00,55,38.0,69.0909090909091
2015-07-27 19:00:00,50,31.0,62.0
2015-07-27 20:00:00,41,18.0,43.90243902439025
2015-07-27 21:00:00,52,38.0,73.07692307692307
2015-07-27 22:00:00,44,26.0,59.09090909090909
2015-07-27 23:00:00,44,24.0,54.54545454545454
2015-07-28 00:00:00,33,24.0,72.72727272727273
2015-07-28 01:00:00,55,50.0,90.9090909090909
2015-07-28 02:00:00,35,25.0,71.42857142857143
2015-07-28 03:00:00,36,18.0,50.0
2015-07-28 04:00:00,31,24.0,77.41935483870968
2015-07-28 05:00:00,23,12.0,52.17391304347826
2015-07-28 06:00:00,11,9.0,81.81818181818183
2015-07-28 07:00:00,3,3.0,100.0
2015-07-28 08:00:00,3,3.0,100.0
2015-07-28 11:00:00,2,2.0,100.0
2015-07-28 12:00:00,5,4.0,80.0
2015-07-28 13:00:00,12,12.0,100.0
2015-07-28 14:00:00,21,10.0,47.61904761904761
2015-07-28 15:00:00,34,18.0,52.94117647058824
2015-07-28 16:00:00,36,17.0,47.22222222222222
2015-07-28 17:00:00,62,35.0,56.451612903225815
2015-07-28 18:00:00,35,19.0,54.285714285714285
2015-07-28 19:00:00,39,25.0,64.1025641025641
2015-07-28 20:00:00,45,30.0,66.66666666666666
2015-07-28 21:00:00,31,15.0,48.38709677419355
2015-07-28 22:00:00,49,20.0,40.816326530612244
2015-07-28 23:00:00,32,21.0,65.625
2015-07-29 00:00:00,33,24.0,72.72727272727273
2015-07-29 01:00:00,24,18.0,75.0
2015-07-29 02:00:00,23,14.0,60.86956521739131
2015-07-29 03:00:00,19,11.0,57.89473684210527
2015-07-29 04:00:00,20,12.0,60.0
2015-07-29 05:00:00,29,21.0,72.41379310344827
2015-07-29 06:00:00,22,15.0,68.18181818181817
2015-07-29 07:00:00,9,8.0,88.88888888888889
2015-07-29 08:00:00,1,1.0,100.0
2015-07-29 10:00:00,2,2.0,100.0
2015-07-29 11:00:00,2,1.0,50.0
2015-07-29 12:00:00,8,5.0,62.5
2015-07-29 13:00:00,3,2.0,66.66666666666666
2015-07-29 14:00:00,13,12.0,92.3076923076923
2015-07-29 15:00:00,30,19.0,63.33333333333333
2015-07-29 16:00:00,40,17.0,42.5
2015-07-29 17:00:00,36,24.0,66.66666666666666
2015-07-29 18:00:00,53,35.0,66.0377358490566
2015-07-29 19:00:00,42,27.0,64.28571428571429
2015-07-29 20:00:00,41,20.0,48.78048780487805
2015-07-29 21:00:00,42,29.0,69.04761904761905
2015-07-29 22:00:00,38,29.0,76.31578947368422
2015-07-29 23:00:00,37,29.0,78.37837837837837
2015-07-30 00:00:00,37,19.0,51.35135135135135
2015-07-30 01:00:00,26,22.0,84.61538461538461
2015-07-30 02:00:00,30,19.0,63.33333333333333
2015-07-30 03:00:00,33,25.0,75.75757575757575
2015-07-30 04:00:00,22,15.0,68.18181818181817
2015-07-30 05:00:00,30,21.0,70.0
2015-07-30 06:00:00,18,11.0,61.111111111111114
2015-07-30 07:00:00,3,3.0,100.0
2015-07-30 08:00:00,6,5.0,83.33333333333334
2015-07-30 09:00:00,1,0.0,0.0
2015-07-30 10:00:00,2,1.0,50.0
2015-07-30 11:00:00,3,3.0,100.0
2015-07-30 12:00:00,4,3.0,75.0
2015-07-30 13:00:00,4,4.0,100.0
2015-07-30 14:00:00,10,9.0,90.0
2015-07-30 15:00:00,39,21.0,53.84615384615385
2015-07-30 16:00:00,32,19.0,59.375
2015-07-30 17:00:00,46,25.0,54.347826086956516
2015-07-30 18:00:00,25,20.0,80.0
2015-07-30 19:00:00,30,27.0,90.0
2015-07-30 20:00:00,22,11.0,50.0
2015-07-30 21:00:00,26,21.0,80.76923076923077
2015-07-30 22:00:00,38,23.0,60.526315789473685
2015-07-30 23:00:00,24,13.0,54.166666666666664
2015-07-31 00:00:00,23,10.0,43.47826086956522
2015-07-31 01:00:00,20,15.0,75.0
2015-07-31 02:00:00,25,15.0,60.0
2015-07-31 03:00:00,23,21.0,91.30434782608695
2015-07-31 04:00:00,15,9.0,60.0
2015-07-31 05:00:00,22,20.0,90.9090909090909
2015-07-31 06:00:00,12,9.0,75.0
2015-07-31 07:00:00,5,1.0,20.0
2015-07-31 08:00:00,7,5.0,71.42857142857143
2015-07-31 09:00:00,5,5.0,100.0
2015-07-31 10:00:00,3,3.0,100.0
2015-07-31 11:00:00,5,5.0,100.0
2015-07-31 12:00:00,4,4.0,100.0
2015-07-31 13:00:00,9,9.0,100.0
2015-07-31 14:00:00,11,11.0,100.0
2015-07-31 15:00:00,33,23.0,69.6969696969697
2015-07-31 16:00:00,30,20.0,66.66666666666666
2015-07-31 17:00:00,38,28.0,73.68421052631578
2015-07-31 18:00:00,36,25.0,69.44444444444444
2015-07-31 19:00:00,30,15.0,50.0
2015-07-31 20:00:00,36,27.0,75.0
2015-07-31 21:00:00,37,25.0,67.56756756756756
2015-07-31 22:00:00,26,18.0,69.23076923076923
2015-07-31 23:00:00,16,11.0,68.75
2015-08-01 00:00:00,15,12.0,80.0
2015-08-01 01:00:00,21,17.0,80.95238095238095
2015-08-01 02:00:00,15,11.0,73.33333333333333
2015-08-01 03:00:00,16,14.0,87.5
2015-08-01 04:00:00,20,20.0,100.0
2015-08-01 05:00:00,11,10.0,90.9090909090909
2015-08-01 06:00:00,15,13.0,86.66666666666667
2015-08-01 07:00:00,6,6.0,100.0
2015-08-01 08:00:00,4,3.0,75.0
2015-08-01 09:00:00,8,8.0,100.0
2015-08-01 11:00:00,7,6.0,85.71428571428571
2015-08-01 12:00:00,4,4.0,100.0
2015-08-01 13:00:00,5,5.0,100.0
2015-08-01 14:00:00,9,8.0,88.88888888888889
2015-08-01 15:00:00,7,5.0,71.42857142857143
2015-08-01 16:00:00,18,13.0,72.22222222222221
2015-08-01 17:00:00,18,11.0,61.111111111111114
2015-08-01 18:00:00,20,11.0,55.00000000000001
2015-08-01 19:00:00,29,18.0,62.06896551724138
2015-08-01 20:00:00,16,13.0,81.25
2015-08-01 21:00:00,11,7.0,63.63636363636363
2015-08-01 22:00:00,30,27.0,90.0
2015-08-01 23:00:00,28,22.0,78.57142857142857
2015-08-02 00:00:00,26,19.0,73.07692307692307
2015-08-02 01:00:00,20,17.0,85.0
2015-08-02 02:00:00,20,16.0,80.0
2015-08-02 03:00:00,19,16.0,84.21052631578947
2015-08-02 04:00:00,8,8.0,100.0
2015-08-02 05:00:00,14,9.0,64.28571428571429
2015-08-02 06:00:00,10,7.0,70.0
2015-08-02 07:00:00,4,2.0,50.0
2015-08-02 08:00:00,5,2.0,40.0
2015-08-02 10:00:00,1,0.0,0.0
2015-08-02 12:00:00,4,4.0,100.0
2015-08-02 13:00:00,5,5.0,100.0
2015-08-02 14:00:00,16,16.0,100.0
2015-08-02 15:00:00,8,5.0,62.5
2015-08-02 16:00:00,16,14.0,87.5
2015-08-02 17:00:00,22,16.0,72.72727272727273
2015-08-02 18:00:00,22,17.0,77.27272727272727
2015-08-02 19:00:00,23,17.0,73.91304347826086
2015-08-02 20:00:00,29,22.0,75.86206896551724
2015-08-02 21:00:00,13,8.0,61.53846153846154
2015-08-02 22:00:00,25,13.0,52.0
2015-08-02 23:00:00,26,13.0,50.0
2015-08-03 00:00:00,25,15.0,60.0
2015-08-03 01:00:00,19,17.0,89.47368421052632
2015-08-03 02:00:00,19,14.0,73.68421052631578
2015-08-03 03:00:00,13,11.0,84.61538461538461
2015-08-03 04:00:00,26,21.0,80.76923076923077
2015-08-03 05:00:00,17,9.0,52.94117647058824
2015-08-03 06:00:00,6,4.0,66.66666666666666
2015-08-03 07:00:00,2,2.0,100.0
2015-08-03 08:00:00,2,2.0,100.0
2015-08-03 09:00:00,6,6.0,100.0
2015-08-03 10:00:00,1,1.0,100.0
2015-08-03 11:00:00,2,1.0,50.0
2015-08-03 12:00:00,3,3.0,100.0
2015-08-03 13:00:00,4,4.0,100.0
2015-08-03 14:00:00,9,6.0,66.66666666666666
2015-08-03 15:00:00,18,15.0,83.33333333333334
2015-08-03 16:00:00,36,22.0,61.111111111111114
2015-08-03 17:00:00,47,26.0,55.319148936170215
2015-08-03 18:00:00,61,32.0,52.459016393442624
2015-08-03 19:00:00,56,33.0,58.92857142857143
2015-08-03 20:00:00,44,28.0,63.63636363636363
2015-08-03 21:00:00,37,25.0,67.56756756756756
2015-08-03 22:00:00,41,28.0,68.29268292682927
2015-08-03 23:00:00,34,28.0,82.35294117647058
2015-08-04 00:00:00,23,16.0,69.56521739130434
2015-08-04 01:00:00,39,25.0,64.1025641025641
2015-08-04 02:00:00,19,9.0,47.368421052631575
2015-08-04 03:00:00,33,26.0,78.78787878787878
2015-08-04 04:00:00,28,22.0,78.57142857142857
2015-08-04 05:00:00,17,13.0,76.47058823529412
2015-08-04 06:00:00,12,10.0,83.33333333333334
2015-08-04 07:00:00,7,6.0,85.71428571428571
2015-08-04 08:00:00,7,7.0,100.0
2015-08-04 10:00:00,3,3.0,100.0
2015-08-04 11:00:00,3,0.0,0.0
2015-08-04 12:00:00,1,1.0,100.0
2015-08-04 13:00:00,8,7.0,87.5
2015-08-04 14:00:00,25,21.0,84.0
2015-08-04 15:00:00,16,8.0,50.0
2015-08-04 16:00:00,34,22.0,64.70588235294117
2015-08-04 17:00:00,48,30.0,62.5
2015-08-04 18:00:00,37,20.0,54.054054054054056
2015-08-04 19:00:00,33,23.0,69.6969696969697
2015-08-04 20:00:00,34,20.0,58.82352941176471
2015-08-04 21:00:00,38,23.0,60.526315789473685
2015-08-04 22:00:00,21,10.0,47.61904761904761
2015-08-04 23:00:00,35,24.0,68.57142857142857
2015-08-05 00:00:00,23,16.0,69.56521739130434
2015-08-05 01:00:00,18,10.0,55.55555555555556
2015-08-05 02:00:00,12,8.0,66.66666666666666
2015-08-05 03:00:00,22,14.0,63.63636363636363
2015-08-05 04:00:00,29,24.0,82.75862068965517
2015-08-05 05:00:00,26,16.0,61.53846153846154
2015-08-05 06:00:00,9,7.0,77.77777777777779
2015-08-05 07:00:00,11,9.0,81.81818181818183
2015-08-05 08:00:00,3,1.0,33.33333333333333
2015-08-05 09:00:00,7,6.0,85.71428571428571
2015-08-05 11:00:00,4,4.0,100.0
