hour,addtocart_count,transaction_count,view_count,total_event_count
2015-07-21 18:00:00,60,33,1515,1608
2015-07-21 19:00:00,66,28,1589,1683
2015-07-21 20:00:00,64,12,1493,1569
2015-07-21 21:00:00,40,21,1591,1652
2015-07-21 22:00:00,38,15,1477,1530
2015-07-21 23:00:00,44,16,1283,1343
2015-07-22 00:00:00,36,13,1167,1216
2015-07-22 01:00:00,64,25,1160,1249
2015-07-22 02:00:00,40,16,1204,1260
2015-07-22 03:00:00,26,14,1198,1238
2015-07-22 04:00:00,24,8,1216,1248
2015-07-22 05:00:00,30,3,1022,1055
2015-07-22 06:00:00,12,3,441,456
2015-07-22 07:00:00,6,3,264,273
2015-07-22 08:00:00,7,0,203,210
2015-07-22 09:00:00,2,2,127,131
2015-07-22 10:00:00,1,0,119,120
2015-07-22 11:00:00,2,3,174,179
2015-07-22 12:00:00,5,3,257,265
2015-07-22 13:00:00,14,0,348,362
2015-07-22 14:00:00,17,2,647,666
2015-07-22 15:00:00,37,18,1035,1090
2015-07-22 16:00:00,26,15,1187,1228
2015-07-22 17:00:00,48,17,1405,1470
2015-07-22 18:00:00,58,21,1424,1503
2015-07-22 19:00:00,53,21,1284,1358
2015-07-22 20:00:00,91,22,1479,1592
2015-07-22 21:00:00,67,26,1417,1510
2015-07-22 22:00:00,70,17,1299,1386
2015-07-22 23:00:00,35,15,1212,1262
2015-07-23 00:00:00,34,10,977,1021
2015-07-23 01:00:00,52,30,1034,1116
2015-07-23 02:00:00,47,12,1118,1177
2015-07-23 03:00:00,25,4,1051,1080
2015-07-23 04:00:00,28,5,1159,1192
2015-07-23 05:00:00,18,7,852,877
2015-07-23 06:00:00,18,5,502,525
2015-07-23 07:00:00,10,3,322,335
2015-07-23 08:00:00,1,0,230,231
2015-07-23 09:00:00,1,0,144,145
2015-07-23 10:00:00,0,0,104,104
2015-07-23 11:00:00,4,1,127,132
2015-07-23 12:00:00,5,1,222,228
2015-07-23 13:00:00,15,3,391,409
2015-07-23 14:00:00,4,0,508,512
2015-07-23 15:00:00,26,6,834,866
2015-07-23 16:00:00,50,12,1390,1452
2015-07-23 17:00:00,60,22,1541,1623
2015-07-23 18:00:00,49,19,1351,1419
2015-07-23 19:00:00,39,34,1375,1448
2015-07-23 20:00:00,43,17,1307,1367
2015-07-23 21:00:00,33,11,1460,1504
2015-07-23 22:00:00,53,16,1420,1489
2015-07-23 23:00:00,42,16,1291,1349
2015-07-24 00:00:00,18,4,1198,1220
2015-07-24 01:00:00,25,6,1127,1158
2015-07-24 02:00:00,31,7,1053,1091
2015-07-24 03:00:00,29,1,1254,1284
2015-07-24 04:00:00,33,5,1210,1248
2015-07-24 05:00:00,48,3,836,887
2015-07-24 06:00:00,13,0,727,740
2015-07-24 07:00:00,16,1,372,389
2015-07-24 08:00:00,2,4,318,324
2015-07-24 09:00:00,1,0,327,328
2015-07-24 10:00:00,8,0,207,215
2015-07-24 11:00:00,4,3,243,250
2015-07-24 12:00:00,2,1,242,245
2015-07-24 13:00:00,8,1,434,443
2015-07-24 14:00:00,15,3,569,587
2015-07-24 15:00:00,22,11,1003,1036
2015-07-24 16:00:00,31,16,1342,1389
2015-07-24 17:00:00,46,17,1554,1617
2015-07-24 18:00:00,24,17,1572,1613
2015-07-24 19:00:00,41,16,1369,1426
2015-07-24 20:00:00,27,7,1444,1478
2015-07-24 21:00:00,56,7,1281,1344
2015-07-24 22:00:00,22,3,1295,1320
2015-07-24 23:00:00,23,4,1096,1123
2015-07-25 00:00:00,26,9,877,912
2015-07-25 01:00:00,14,3,786,803
2015-07-25 02:00:00,32,5,1019,1056
2015-07-25 03:00:00,30,3,1026,1059
2015-07-25 04:00:00,25,8,1265,1298
2015-07-25 05:00:00,25,10,1160,1195
2015-07-25 06:00:00,11,2,770,783
2015-07-25 07:00:00,11,4,595,610
2015-07-25 08:00:00,7,0,398,405
2015-07-25 09:00:00,3,0,263,266
2015-07-25 10:00:00,16,1,222,239
2015-07-25 11:00:00,2,1,384,387
2015-07-25 12:00:00,7,0,594,601
2015-07-25 13:00:00,8,0,791,799
2015-07-25 14:00:00,12,1,976,989
2015-07-25 15:00:00,27,3,1209,1239
2015-07-25 16:00:00,26,3,1580,1609
2015-07-25 17:00:00,17,10,1863,1890
2015-07-25 18:00:00,18,19,1922,1959
2015-07-25 19:00:00,11,6,1819,1836
2015-07-25 20:00:00,37,8,1888,1933
2015-07-25 21:00:00,15,3,1749,1767
2015-07-25 22:00:00,36,13,1698,1747
2015-07-25 23:00:00,23,4,1697,1724
2015-07-26 00:00:00,37,4,1638,1679
2015-07-26 01:00:00,32,2,1569,1603
2015-07-26 02:00:00,29,13,1657,1699
2015-07-26 03:00:00,12,8,1686,1706
2015-07-26 04:00:00,21,9,1884,1914
2015-07-26 05:00:00,24,9,1874,1907
2015-07-26 06:00:00,19,0,1304,1323
2015-07-26 07:00:00,13,9,749,771
2015-07-26 08:00:00,2,1,434,437
2015-07-26 09:00:00,1,0,250,251
2015-07-26 10:00:00,8,0,164,172
2015-07-26 11:00:00,3,0,294,297
2015-07-26 12:00:00,5,0,451,456
2015-07-26 13:00:00,10,0,500,510
2015-07-26 14:00:00,17,4,897,918
2015-07-26 15:00:00,9,0,1278,1287
2015-07-26 16:00:00,35,20,1612,1667
2015-07-26 17:00:00,26,13,1894,1933
2015-07-26 18:00:00,35,10,1925,1970
2015-07-26 19:00:00,23,6,2048,2077
2015-07-26 20:00:00,26,10,2014,2050
2015-07-26 21:00:00,21,9,2054,2084
2015-07-26 22:00:00,53,15,2006,2074
2015-07-26 23:00:00,20,2,1896,1918
2015-07-27 00:00:00,24,12,2171,2207
2015-07-27 01:00:00,14,8,2058,2080
2015-07-27 02:00:00,21,4,1903,1928
2015-07-27 03:00:00,34,4,1960,1998
2015-07-27 04:00:00,25,18,2089,2132
2015-07-27 05:00:00,14,6,1770,1790
2015-07-27 06:00:00,15,7,894,916
2015-07-27 07:00:00,6,1,499,506
2015-07-27 08:00:00,6,5,179,190
2015-07-27 09:00:00,3,2,116,121
2015-07-27 10:00:00,2,5,111,118
2015-07-27 11:00:00,5,3,185,193
2015-07-27 12:00:00,4,1,183,188
2015-07-27 13:00:00,2,0,367,369
2015-07-27 14:00:00,21,4,571,596
2015-07-27 15:00:00,47,17,1056,1120
2015-07-27 16:00:00,61,15,1351,1427
2015-07-27 17:00:00,55,29,1410,1494
2015-07-27 18:00:00,59,17,1582,1658
2015-07-27 19:00:00,55,15,1493,1563
2015-07-27 20:00:00,43,32,1431,1506
2015-07-27 21:00:00,55,17,1642,1714
2015-07-27 22:00:00,55,23,1402,1480
2015-07-27 23:00:00,47,22,1199,1268
2015-07-28 00:00:00,36,14,1035,1085
2015-07-28 01:00:00,60,7,970,1037
2015-07-28 02:00:00,37,14,1212,1263
2015-07-28 03:00:00,40,16,1234,1290
2015-07-28 04:00:00,33,4,1135,1172
2015-07-28 05:00:00,31,14,913,958
2015-07-28 06:00:00,11,5,542,558
2015-07-28 07:00:00,3,0,318,321
2015-07-28 08:00:00,3,1,200,204
2015-07-28 09:00:00,0,0,140,140
2015-07-28 10:00:00,0,0,141,141
2015-07-28 11:00:00,2,0,131,133
2015-07-28 12:00:00,6,2,258,266
2015-07-28 13:00:00,12,1,402,415
2015-07-28 14:00:00,25,12,617,654
2015-07-28 15:00:00,41,18,1119,1178
2015-07-28 16:00:00,44,25,1353,1422
2015-07-28 17:00:00,73,20,1322,1415
2015-07-28 18:00:00,40,26,1370,1436
2015-07-28 19:00:00,42,15,1392,1449
2015-07-28 20:00:00,48,18,1297,1363
2015-07-28 21:00:00,36,21,1321,1378
2015-07-28 22:00:00,60,24,1378,1462
2015-07-28 23:00:00,38,16,1186,1240
2015-07-29 00:00:00,33,8,1140,1181
2015-07-29 01:00:00,27,10,1130,1167
2015-07-29 02:00:00,24,11,1121,1156
2015-07-29 03:00:00,23,6,1111,1140
2015-07-29 04:00:00,23,17,1201,1241
2015-07-29 05:00:00,32,11,956,999
2015-07-29 06:00:00,24,9,554,587
2015-07-29 07:00:00,10,1,304,315
2015-07-29 08:00:00,1,0,199,200
2015-07-29 09:00:00,0,0,207,207
2015-07-29 10:00:00,2,0,153,155
2015-07-29 11:00:00,2,0,182,184
2015-07-29 12:00:00,8,4,297,309
2015-07-29 13:00:00,3,4,501,508
2015-07-29 14:00:00,14,0,691,705
2015-07-29 15:00:00,39,9,1040,1088
2015-07-29 16:00:00,46,28,1354,1428
2015-07-29 17:00:00,38,15,1384,1437
2015-07-29 18:00:00,56,21,1492,1569
2015-07-29 19:00:00,45,17,1397,1459
2015-07-29 20:00:00,46,25,1429,1500
2015-07-29 21:00:00,51,19,1618,1688
2015-07-29 22:00:00,41,13,1461,1515
2015-07-29 23:00:00,42,12,1408,1462
2015-07-30 00:00:00,46,23,1343,1412
2015-07-30 01:00:00,26,7,1066,1099
2015-07-30 02:00:00,32,18,1035,1085
2015-07-30 03:00:00,40,7,1048,1095
2015-07-30 04:00:00,24,14,1096,1134
2015-07-30 05:00:00,30,7,920,957
2015-07-30 06:00:00,20,6,616,642
2015-07-30 07:00:00,3,4,354,361
2015-07-30 08:00:00,7,0,193,200
2015-07-30 09:00:00,1,0,111,112
2015-07-30 10:00:00,2,2,138,142
2015-07-30 11:00:00,3,0,160,163
2015-07-30 12:00:00,5,1,203,209
2015-07-30 13:00:00,4,0,355,359
2015-07-30 14:00:00,10,1,560,571
2015-07-30 15:00:00,42,21,969,1032
2015-07-30 16:00:00,36,15,1188,1239
2015-07-30 17:00:00,46,20,1406,1472
2015-07-30 18:00:00,27,11,1240,1278
2015-07-30 19:00:00,35,9,1338,1382
2015-07-30 20:00:00,25,18,1320,1363
2015-07-30 21:00:00,33,4,1258,1295
2015-07-30 22:00:00,40,13,1262,1315
2015-07-30 23:00:00,30,13,1014,1057
2015-07-31 00:00:00,28,17,1059,1104
2015-07-31 01:00:00,24,7,833,864
2015-07-31 02:00:00,26,5,872,903
2015-07-31 03:00:00,29,9,843,881
2015-07-31 04:00:00,16,8,803,827
2015-07-31 05:00:00,24,2,722,748
2015-07-31 06:00:00,12,2,554,568
2015-07-31 07:00:00,6,2,363,371
2015-07-31 08:00:00,7,2,148,157
2015-07-31 09:00:00,5,0,147,152
2015-07-31 10:00:00,3,0,120,123
2015-07-31 11:00:00,5,0,171,176
2015-07-31 12:00:00,4,0,240,244
2015-07-31 13:00:00,11,0,360,371
2015-07-31 14:00:00,11,0,600,611
2015-07-31 15:00:00,36,10,937,983
2015-07-31 16:00:00,36,12,1254,1302
2015-07-31 17:00:00,42,10,1221,1273
2015-07-31 18:00:00,48,18,1310,1376
2015-07-31 19:00:00,33,13,882,928
2015-07-31 20:00:00,40,16,1336,1392
2015-07-31 21:00:00,46,16,1301,1363
2015-07-31 22:00:00,29,10,1167,1206
2015-07-31 23:00:00,23,7,989,1019
2015-08-01 00:00:00,17,5,822,844
2015-08-01 01:00:00,27,7,809,843
2015-08-01 02:00:00,17,3,795,815
2015-08-01 03:00:00,20,3,891,914
2015-08-01 04:00:00,24,0,930,954
2015-08-01 05:00:00,13,2,789,804
2015-08-01 06:00:00,15,2,482,499
2015-08-01 07:00:00,8,0,294,302
2015-08-01 08:00:00,5,1,195,201
2015-08-01 09:00:00,9,0,119,128
2015-08-01 10:00:00,0,0,142,142
2015-08-01 11:00:00,9,1,141,151
2015-08-01 12:00:00,4,0,218,222
2015-08-01 13:00:00,5,0,267,272
2015-08-01 14:00:00,12,0,432,444
2015-08-01 15:00:00,7,3,596,606
2015-08-01 16:00:00,20,4,740,764
2015-08-01 17:00:00,22,7,854,883
2015-08-01 18:00:00,21,8,951,980
2015-08-01 19:00:00,30,12,961,1003
2015-08-01 20:00:00,23,5,858,886
2015-08-01 21:00:00,13,2,897,912
2015-08-01 22:00:00,33,10,983,1026
2015-08-01 23:00:00,30,4,830,864
2015-08-02 00:00:00,27,10,955,992
2015-08-02 01:00:00,24,4,887,915
2015-08-02 02:00:00,21,6,860,887
2015-08-02 03:00:00,22,3,840,865
2015-08-02 04:00:00,8,2,831,841
2015-08-02 05:00:00,14,6,696,716
2015-08-02 06:00:00,10,5,521,536
2015-08-02 07:00:00,4,1,355,360
2015-08-02 08:00:00,6,0,205,211
2015-08-02 09:00:00,0,0,94,94
2015-08-02 10:00:00,1,0,102,103
2015-08-02 11:00:00,0,5,134,139
2015-08-02 12:00:00,4,0,226,230
2015-08-02 13:00:00,5,0,287,292
2015-08-02 14:00:00,16,2,433,451
2015-08-02 15:00:00,12,8,531,551
2015-08-02 16:00:00,19,2,769,790
2015-08-02 17:00:00,23,8,794,825
2015-08-02 18:00:00,22,4,843,869
2015-08-02 19:00:00,25,7,831,863
2015-08-02 20:00:00,30,7,868,905
2015-08-02 21:00:00,13,6,855,874
2015-08-02 22:00:00,27,9,930,966
2015-08-02 23:00:00,29,10,906,945
2015-08-03 00:00:00,28,14,935,977
2015-08-03 01:00:00,19,5,950,974
2015-08-03 02:00:00,22,7,914,943
2015-08-03 03:00:00,13,5,993,1011
2015-08-03 04:00:00,26,6,964,996
2015-08-03 05:00:00,17,6,749,772
2015-08-03 06:00:00,6,4,472,482
2015-08-03 07:00:00,2,0,281,283
2015-08-03 08:00:00,3,1,155,159
2015-08-03 09:00:00,6,0,111,117
2015-08-03 10:00:00,1,0,109,110
2015-08-03 11:00:00,2,1,165,168
2015-08-03 12:00:00,3,1,192,196
2015-08-03 13:00:00,4,0,290,294
2015-08-03 14:00:00,9,3,502,514
2015-08-03 15:00:00,19,3,977,999
2015-08-03 16:00:00,49,12,1077,1138
2015-08-03 17:00:00,48,23,1327,1398
2015-08-03 18:00:00,65,20,1604,1689
2015-08-03 19:00:00,60,33,1666,1759
2015-08-03 20:00:00,48,19,1616,1683
2015-08-03 21:00:00,39,14,1511,1564
2015-08-03 22:00:00,44,12,1498,1554
2015-08-03 23:00:00,36,9,1444,1489
2015-08-04 00:00:00,29,9,1142,1180
2015-08-04 01:00:00,55,13,1156,1224
2015-08-04 02:00:00,22,12,1095,1129
2015-08-04 03:00:00,35,11,1186,1232
2015-08-04 04:00:00,29,8,1086,1123
2015-08-04 05:00:00,22,3,853,878
2015-08-04 06:00:00,13,5,578,596
2015-08-04 07:00:00,7,1,309,317
2015-08-04 08:00:00,7,1,199,207
2015-08-04 09:00:00,0,0,110,110
2015-08-04 10:00:00,3,0,116,119
2015-08-04 11:00:00,3,2,168,173
2015-08-04 12:00:00,1,1,216,218
2015-08-04 13:00:00,8,3,397,408
2015-08-04 14:00:00,26,3,680,709
2015-08-04 15:00:00,16,7,982,1005
2015-08-04 16:00:00,39,17,1230,1286
2015-08-04 17:00:00,53,21,1244,1318
2015-08-04 18:00:00,40,17,1363,1420
2015-08-04 19:00:00,35,13,1335,1383
2015-08-04 20:00:00,42,16,1354,1412
2015-08-04 21:00:00,43,12,1244,1299
2015-08-04 22:00:00,24,17,1196,1237
2015-08-04 23:00:00,36,17,1199,1252
2015-08-05 00:00:00,26,5,974,1005
2015-08-05 01:00:00,20,9,886,915
2015-08-05 02:00:00,14,7,858,879
2015-08-05 03:00:00,32,13,1002,1047
2015-08-05 04:00:00,34,6,963,1003
2015-08-05 05:00:00,27,11,825,863
2015-08-05 06:00:00,9,2,385,396
2015-08-05 07:00:00,12,1,299,312
2015-08-05 08:00:00,4,4,173,181
2015-08-05 09:00:00,8,1,113,122
2015-08-05 10:00:00,0,0,133,133
2015-08-05 11:00:00,5,1,126,132
2015-08-05 12:00:00,14,1,273,288
2015-08-05 13:00:00,9,0,330,339
2015-08-05 14:00:00,17,3,625,645
2015-08-05 15:00:00,27,14,1015,1056
2015-08-05 16:00:00,37,14,1224,1275
2015-08-05 17:00:00,61,22,1383,1466
2015-08-05 18:00:00,45,19,1290,1354
2015-08-05 19:00:00,29,13,1378,1420
2015-08-05 20:00:00,46,22,1345,1413
2015-08-05 21:00:00,55,25,1384,1464
2015-08-05 22:00:00,42,26,1359,1427
2015-08-05 23:00:00,53,18,1199,1270
2015-08-06 00:00:00,31,4,975,1010
2015-08-06 01:00:00,11,5,923,939
2015-08-06 02:00:00,31,6,1064,1101
2015-08-06 03:00:00,28,5,1051,1084
2015-08-06 04:00:00,24,3,1091,1118
2015-08-06 05:00:00,15,5,784,804
2015-08-06 06:00:00,27,6,611,644
2015-08-06 07:00:00,16,0,302,318
2015-08-06 08:00:00,3,1,200,204
2015-08-06 09:00:00,3,0,98,101
2015-08-06 10:00:00,4,0,192,196
2015-08-06 11:00:00,2,0,157,159
2015-08-06 12:00:00,6,0,245,251
2015-08-06 13:00:00,8,1,438,447
2015-08-06 14:00:00,17,4,648,669
2015-08-06 15:00:00,19,10,976,1005
2015-08-06 16:00:00,36,18,1181,1235
2015-08-06 17:00:00,32,10,1293,1335
2015-08-06 18:00:00,34,10,1308,1352
2015-08-06 19:00:00,43,9,1175,1227
2015-08-06 20:00:00,46,11,1267,1324
2015-08-06 21:00:00,25,6,1225,1256
2015-08-06 22:00:00,40,6,1320,1366
2015-08-06 23:00:00,33,7,1145,1185
2015-08-07 00:00:00,35,13,994,1042
2015-08-07 01:00:00,25,8,978,1011
2015-08-07 02:00:00,45,7,991,1043
2015-08-07 03:00:00,8,4,860,872
2015-08-07 04:00:00,24,2,903,929
2015-08-07 05:00:00,21,4,774,799
2015-08-07 06:00:00,21,6,442,469
2015-08-07 07:00:00,9,8,287,304
2015-08-07 08:00:00,0,0,146,146
2015-08-07 09:00:00,0,1,124,125
2015-08-07 10:00:00,1,0,117,118
2015-08-07 11:00:00,2,0,139,141
2015-08-07 12:00:00,8,2,234,244
2015-08-07 13:00:00,4,2,362,368
2015-08-07 14:00:00,18,1,591,610
2015-08-07 15:00:00,25,6,893,924
2015-08-07 16:00:00,40,17,1252,1309
2015-08-07 17:00:00,48,12,1454,1514
2015-08-07 18:00:00,70,17,1229,1316
2015-08-07 19:00:00,48,21,1262,1331
2015-08-07 20:00:00,39,14,1186,1239
2015-08-07 21:00:00,31,11,1208,1250
2015-08-07 22:00:00,36,12,1162,1210
2015-08-07 23:00:00,43,7,982,1032
2015-08-08 00:00:00,15,3,699,717
2015-08-08 01:00:00,18,6,739,763
2015-08-08 02:00:00,26,6,714,746
2015-08-08 03:00:00,18,2,741,761
2015-08-08 04:00:00,11,4,824,839
2015-08-08 05:00:00,31,2,662,695
2015-08-08 06:00:00,8,3,451,462
2015-08-08 07:00:00,5,1,251,257
2015-08-08 08:00:00,2,0,129,131
2015-08-08 09:00:00,0,0,113,113
2015-08-08 10:00:00,1,0,99,100
2015-08-08 11:00:00,0,0,111,111
2015-08-08 12:00:00,4,0,183,187
2015-08-08 13:00:00,4,1,283,288
2015-08-08 14:00:00,10,0,379,389
2015-08-08 15:00:00,11,4,496,511
2015-08-08 16:00:00,20,4,622,646
2015-08-08 17:00:00,17,3,702,722
2015-08-08 18:00:00,23,2,717,742
2015-08-08 19:00:00,27,4,719,750
2015-08-08 20:00:00,33,18,766,817
2015-08-08 21:00:00,17,1,709,727
2015-08-08 22:00:00,20,1,677,698
2015-08-08 23:00:00,10,2,673,685
2015-08-09 00:00:00,18,3,645,666
2015-08-09 01:00:00,22,5,762,789
2015-08-09 02:00:00,13,2,662,677
2015-08-09 03:00:00,20,6,808,834
2015-08-09 04:00:00,27,3,687,717
2015-08-09 05:00:00,9,1,618,628
2015-08-09 06:00:00,4,2,410,416
2015-08-09 07:00:00,4,1,279,284
2015-08-09 08:00:00,1,0,191,192
2015-08-09 09:00:00,3,0,118,121
2015-08-09 10:00:00,3,0,191,194
2015-08-09 11:00:00,1,2,131,134
2015-08-09 12:00:00,4,0,152,156
2015-08-09 13:00:00,7,0,283,290
2015-08-09 14:00:00,15,1,402,418
2015-08-09 15:00:00,2,2,508,512
2015-08-09 16:00:00,7,4,704,715
2015-08-09 17:00:00,17,3,713,733
2015-08-09 18:00:00,9,6,758,773
2015-08-09 19:00:00,23,2,723,748
2015-08-09 20:00:00,22,7,734,763
2015-08-09 21:00:00,23,1,762,786
2015-08-09 22:00:00,20,2,761,783
2015-08-09 23:00:00,29,7,752,788
2015-08-10 00:00:00,14,2,779,795
2015-08-10 01:00:00,18,4,735,757
2015-08-10 02:00:00,18,5,880,903
2015-08-10 03:00:00,40,3,892,935
2015-08-10 04:00:00,17,3,744,764
2015-08-10 05:00:00,15,0,633,648
2015-08-10 06:00:00,13,0,408,421
2015-08-10 07:00:00,2,1,244,247
2015-08-10 08:00:00,6,0,150,156
2015-08-10 09:00:00,4,0,149,153
2015-08-10 10:00:00,8,1,142,151
2015-08-10 11:00:00,3,0,109,112
2015-08-10 12:00:00,3,0,181,184
2015-08-10 13:00:00,3,0,318,321
2015-08-10 14:00:00,8,1,566,575
2015-08-10 15:00:00,8,4,864,876
2015-08-10 16:00:00,25,9,1061,1095
2015-08-10 17:00:00,44,2,1248,1294
2015-08-10 18:00:00,59,29,1274,1362
2015-08-10 19:00:00,41,13,1236,1290
2015-08-10 20:00:00,35,10,1293,1338
2015-08-10 21:00:00,40,15,1356,1411
2015-08-10 22:00:00,73,12,1389,1474
2015-08-10 23:00:00,26,15,1121,1162
2015-08-11 00:00:00,20,6,855,881
2015-08-11 01:00:00,19,3,880,902
2015-08-11 02:00:00,25,7,877,909
2015-08-11 03:00:00,29,2,876,907
2015-08-11 04:00:00,14,5,798,817
2015-08-11 05:00:00,12,5,683,700
2015-08-11 06:00:00,15,1,526,542
2015-08-11 07:00:00,7,3,272,282
2015-08-11 08:00:00,2,1,171,174
2015-08-11 09:00:00,3,0,115,118
2015-08-11 10:00:00,0,0,92,92
2015-08-11 11:00:00,2,0,181,183
2015-08-11 12:00:00,2,0,203,205
2015-08-11 13:00:00,13,4,413,430
2015-08-11 14:00:00,14,6,694,714
2015-08-11 15:00:00,20,10,928,958
2015-08-11 16:00:00,31,13,1103,1147
2015-08-11 17:00:00,22,13,994,1029
2015-08-11 18:00:00,18,11,1144,1173
2015-08-11 19:00:00,20,6,1120,1146
2015-08-11 20:00:00,21,6,1247,1274
2015-08-11 21:00:00,26,8,1189,1223
2015-08-11 22:00:00,36,12,1137,1185
2015-08-11 23:00:00,16,7,1192,1215
2015-08-12 00:00:00,21,3,876,900
2015-08-12 01:00:00,23,4,873,900
2015-08-12 02:00:00,27,7,881,915
2015-08-12 03:00:00,17,1,888,906
2015-08-12 04:00:00,17,4,897,918
2015-08-12 05:00:00,7,3,710,720
2015-08-12 06:00:00,19,1,445,465
2015-08-12 07:00:00,5,1,300,306
2015-08-12 08:00:00,1,0,236,237
2015-08-12 09:00:00,1,0,176,177
2015-08-12 10:00:00,3,0,239,242
2015-08-12 11:00:00,3,0,224,227
2015-08-12 12:00:00,5,2,290,297
2015-08-12 13:00:00,9,2,509,520
2015-08-12 14:00:00,19,9,662,690
2015-08-12 15:00:00,29,10,978,1017
2015-08-12 16:00:00,46,11,1161,1218
2015-08-12 17:00:00,50,33,1257,1340
2015-08-12 18:00:00,39,8,1326,1373
2015-08-12 19:00:00,39,14,1286,1339
2015-08-12 20:00:00,40,10,1158,1208
2015-08-12 21:00:00,51,23,1372,1446
2015-08-12 22:00:00,53,30,1480,1563
2015-08-12 23:00:00,33,19,1107,1159
2015-08-13 00:00:00,29,8,938,975
2015-08-13 01:00:00,17,3,898,918
2015-08-13 02:00:00,33,8,940,981
2015-08-13 03:00:00,25,3,975,1003
2015-08-13 04:00:00,14,1,959,974
2015-08-13 05:00:00,24,12,840,876
2015-08-13 06:00:00,30,1,459,490
2015-08-13 07:00:00,6,5,344,355
2015-08-13 08:00:00,21,0,197,218
2015-08-13 09:00:00,1,1,152,154
2015-08-13 10:00:00,1,0,123,124
2015-08-13 11:00:00,2,0,218,220
2015-08-13 12:00:00,5,0,260,265
2015-08-13 13:00:00,5,1,418,424
2015-08-13 14:00:00,10,1,615,626
2015-08-13 15:00:00,17,10,860,887
2015-08-13 16:00:00,39,15,1134,1188
2015-08-13 17:00:00,39,21,1204,1264
2015-08-13 18:00:00,38,10,1093,1141
2015-08-13 19:00:00,30,28,1250,1308
2015-08-13 20:00:00,33,19,1166,1218
2015-08-13 21:00:00,18,8,1271,1297
2015-08-13 22:00:00,30,15,1132,1177
2015-08-13 23:00:00,49,7,1020,1076
2015-08-14 00:00:00,30,5,863,898
2015-08-14 01:00:00,27,2,743,772
2015-08-14 02:00:00,34,11,791,836
2015-08-14 03:00:00,21,5,894,920
2015-08-14 04:00:00,30,4,865,899
2015-08-14 05:00:00,12,4,627,643
2015-08-14 06:00:00,3,3,385,391
2015-08-14 07:00:00,5,1,276,282
2015-08-14 08:00:00,2,1,124,127
2015-08-14 09:00:00,2,0,130,132
2015-08-14 10:00:00,0,0,69,69
2015-08-14 11:00:00,0,0,114,114
2015-08-14 12:00:00,5,1,210,216
2015-08-14 13:00:00,13,2,303,318
2015-08-14 14:00:00,6,2,541,549
2015-08-14 15:00:00,15,6,890,911
2015-08-14 16:00:00,24,13,998,1035
2015-08-14 17:00:00,28,8,1185,1221
2015-08-14 18:00:00,26,11,1047,1084
2015-08-14 19:00:00,23,5,1105,1133
2015-08-14 20:00:00,38,7,1203,1248
2015-08-14 21:00:00,40,6,1231,1277
2015-08-14 22:00:00,26,8,1009,1043
2015-08-14 23:00:00,12,7,839,858
2015-08-15 00:00:00,26,3,836,865
2015-08-15 01:00:00,22,5,754,781
2015-08-15 02:00:00,29,5,820,854
2015-08-15 03:00:00,18,7,752,777
2015-08-15 04:00:00,9,5,714,728
2015-08-15 05:00:00,6,0,628,634
2015-08-15 06:00:00,27,1,448,476
2015-08-15 07:00:00,7,3,244,254
2015-08-15 08:00:00,2,1,126,129
2015-08-15 09:00:00,0,0,96,96
2015-08-15 10:00:00,0,0,94,94
2015-08-15 11:00:00,2,1,131,134
2015-08-15 12:00:00,1,0,131,132
2015-08-15 13:00:00,6,3,238,247
2015-08-15 14:00:00,12,3,349,364
2015-08-15 15:00:00,10,1,622,633
2015-08-15 16:00:00,21,7,692,720
2015-08-15 17:00:00,15,4,766,785
2015-08-15 18:00:00,25,13,786,824
2015-08-15 19:00:00,16,7,721,744
2015-08-15 20:00:00,32,5,743,780
2015-08-15 21:00:00,25,5,847,877
2015-08-15 22:00:00,16,7,712,735
2015-08-15 23:00:00,17,6,737,760
2015-08-16 00:00:00,15,4,645,664
2015-08-16 01:00:00,16,5,717,738
2015-08-16 02:00:00,9,2,667,678
2015-08-16 03:00:00,24,1,793,818
2015-08-16 04:00:00,20,7,752,779
2015-08-16 05:00:00,21,3,646,670
2015-08-16 06:00:00,4,0,426,430
2015-08-16 07:00:00,7,1,242,250
2015-08-16 08:00:00,8,0,151,159
2015-08-16 09:00:00,6,2,108,116
2015-08-16 10:00:00,1,0,93,94
2015-08-16 11:00:00,6,0,105,111
2015-08-16 12:00:00,2,0,189,191
2015-08-16 13:00:00,13,3,315,331
2015-08-16 14:00:00,15,4,425,444
2015-08-16 15:00:00,16,5,629,650
2015-08-16 16:00:00,19,8,811,838
2015-08-16 17:00:00,12,2,815,829
2015-08-16 18:00:00,40,7,980,1027
2015-08-16 19:00:00,37,7,794,838
2015-08-16 20:00:00,23,5,898,926
2015-08-16 21:00:00,13,3,885,901
2015-08-16 22:00:00,20,4,925,949
2015-08-16 23:00:00,34,5,1022,1061
2015-08-17 00:00:00,24,8,929,961
2015-08-17 01:00:00,43,17,989,1049
2015-08-17 02:00:00,29,11,1010,1050
2015-08-17 03:00:00,28,4,1085,1117
2015-08-17 04:00:00,25,4,1010,1039
2015-08-17 05:00:00,11,3,716,730
2015-08-17 06:00:00,26,3,541,570
2015-08-17 07:00:00,10,3,305,318
2015-08-17 08:00:00,3,0,128,131
2015-08-17 09:00:00,2,0,69,71
2015-08-17 10:00:00,4,1,82,87
2015-08-17 11:00:00,0,0,129,129
